"","date","Address","pcode","County","cost","market","vat","des"
"4587","27/06/2017","49 SYNGE ST, DUBLIN 8, DUBLIN","Dublin 8","Dublin","850,000.00","No","No","Second-Hand Dwelling house /Apartment"
"45881","27/06/2017","61 THE COURTHOUSE, RATHCOOLE, DUBLIN","Dublin 24","Dublin","173,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4589","27/06/2017","65 SANDYMOUNT RD, DUBLIN 4, DUBLIN","Dublin 4","Dublin","330,000.00","Yes","No","Second-Hand Dwelling house /Apartment"
"45901","27/06/2017","8 NUTGROVE PARK, CLONSKEAGH, DUBLIN 14","Dublin 14","Dublin","930,000.00","No","No","Second-Hand Dwelling house /Apartment"
"45911","27/06/2017","8 TOLKA VALLEY VIEW, TOLKA VALLEY ROAD, FINGLAS","Dublin 11","Dublin","72,696.81","Yes","No","Second-Hand Dwelling house /Apartment"
"45921","27/06/2017","9 VERBENA GROVE, BAYSIDE, SUTTON DUBLIN 13","Dublin 13","Dublin","490,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4593","27/06/2017","FLAT 1, 41 PHIBSBOROUGH RD, PHIBSBOROUGH","Dublin 7","Dublin","260,000.00","No","No","Second-Hand Dwelling house /Apartment"
"45941","27/06/2017","FLAT 1, 42 PHIBSBOROUGH RD, PHIBSBOROUGH","Dublin 7","Dublin","260,000.00","No","No","Second-Hand Dwelling house /Apartment"
"45951","27/06/2017","MARIAN VILLE, 8 MOUNT CARMEL AVE, GOATSTOWN DUBLIN 14","Dublin 14","Dublin","545,000.00","No","No","Second-Hand Dwelling house /Apartment"
"45961","28/06/2017","1 Barnwell Grove, Barnwell, Hansfield","Dublin 15","Dublin","267,742.29","No","Yes","New Dwelling house /Apartment"
"4597","28/06/2017","101A WEDGEWOOD, SANDYFORD, DUBLIN 18","Dublin 16","Dublin","412,000.00","No","No","Second-Hand Dwelling house /Apartment"
"45981","28/06/2017","103 GLENVARA PARK, TEMPLEOGUE, DUBLIN 16","Dublin 16","Dublin","435,000.00","No","No","Second-Hand Dwelling house /Apartment"
"45991","28/06/2017","11 LATCHFORD SQ, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","227,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4600","28/06/2017","12 LANESBOROUGH DRIVE, FINGLAS DUBLIN 11, DUBLIN","Dublin 11","Dublin","255,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46011","28/06/2017","13 GLENVILLE WAY, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","435,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46021","28/06/2017","13 LANESBOROUGH RD, FINGLAS, DUBLIN 11","Dublin 11","Dublin","200,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4603","28/06/2017","134 THE PLAZA, BALLYMUN, DUBLIN 9","Dublin 9","Dublin","212,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46041","28/06/2017","135 THE TOWERS, SMITHFIELD MARKET, DUBLIN 7","Dublin 7","Dublin","507,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46051","28/06/2017","171 LYMEWOOD MEWS, NORTH WOOD, SANTRY DUBLIN 9","Dublin 9","Dublin","220,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46061","28/06/2017","22 BRAEMOR RD, CHURCHTOWN, DUBLIN 14","Dublin 14","Dublin","790,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46071","28/06/2017","24 MONKSFIELD WALK, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","235,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46081","28/06/2017","25 WADELLA GREEN, GLASNEVIN, DUBLIN 11","Dublin 11","Dublin","415,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46091","28/06/2017","28 RIALTO COURT, DUBLIN 8, DUBLIN","Dublin 8","Dublin","197,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46101","28/06/2017","28, FERRYMANS CROSSING, DUBLIN 1","Dublin 1","Dublin","117,600.00","Yes","No","Second-Hand Dwelling house /Apartment"
"46111","28/06/2017","29 LUTTRELL PARK CRESENT, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","410,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4612","28/06/2017","3 DALCASSIAN DOWNS, GLASNEVIN, DUBLIN","Dublin 11","Dublin","400,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46131","28/06/2017","3 KNOCKLYON GROVE, TEMPLEOGUE, DUBLIN 16","Dublin 16","Dublin","550,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46141","28/06/2017","3 THE GROSVENOR, GROSVENOR LANE, LEINSTER RD","Dublin 6","Dublin","300,553.00","No","No","Second-Hand Dwelling house /Apartment"
"4615","28/06/2017","30 FOXROCK GREEN, FOXROCK, DUBLIN 18","Dublin 18","Dublin","580,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46161","28/06/2017","32 WOODBROOK PARK, RIVERWOOD RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","295,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46171","28/06/2017","4 ASTON COURT, BEDFORD ROW, TEMPLE BAR DUBLIN 1","Dublin 2","Dublin","311,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4618","28/06/2017","4 EARLS COURT, REUBEN ST, DUBLIN 8","Dublin 8","Dublin","193,832.59","No","Yes","New Dwelling house /Apartment"
"46191","28/06/2017","4 IDRONE CLOSE, DUBLIN 16, DUBLIN","Dublin 16","Dublin","531,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46201","28/06/2017","4 WESTON RD, CHURCHTOWN, DUBLIN 14","Dublin 14","Dublin","583,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46211","28/06/2017","44 NORFOLK RD, PHIBSBORO, DUBLIN CITY","Dublin 7","Dublin","460,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46221","28/06/2017","45 RAGLAN LANE, BALLSBRIDGE, DUBLIN 4","Dublin 4","Dublin","1,125,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4623","28/06/2017","5 Belarmine Lawns, Belarmine Woods, Stepaside","Dublin 18","Dublin","374,449.34","No","Yes","New Dwelling house /Apartment"
"4624","28/06/2017","5 CHESTNUT GROVE, DUBLIN 24, DUBLIN","Dublin 24","Dublin","295,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46251","28/06/2017","7 CAMBRIDGE AVENUE, RINGSEND, DUBLIN 4","Dublin 4","Dublin","426,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4626","28/06/2017","81 CASTAHEANY, CLONEE, DUBLIN 15","Dublin 15","Dublin","315,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4627","28/06/2017","88 KILLESTER PARK, KILLESTER, DUBLIN 5","Dublin 5","Dublin","490,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4628","28/06/2017","9  Knockrabo Drive, Mount Anville Road","Dublin 14","Dublin","837,004.41","No","Yes","New Dwelling house /Apartment"
"46291","28/06/2017","9 Barnwell Grove, Hansfield, Barnwell","Dublin 15","Dublin","268,182.82","No","Yes","New Dwelling house /Apartment"
"46301","28/06/2017","90 EAST COURT YARD, TULLYVALE, CABINTEELY DUBLIN 18","Dublin 18","Dublin","277,110.00","No","No","Second-Hand Dwelling house /Apartment"
"46311","28/06/2017","APT 53, SACKVILLE COURT, BLESSINGTON STREET","Dublin 1","Dublin","222,200.00","No","No","Second-Hand Dwelling house /Apartment"
"46321","28/06/2017","EL DORADO, QUARRY ROAD, RATHMICHAEL","Dublin 18","Dublin","800,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46331","28/06/2017","WOODLANDS, ATHGOE, NEWCASTLE","Dublin 22","Dublin","745,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46341","29/06/2017","1 BELFRY TERRACE, CITYWEST RD, DUBLIN 24","Dublin 24","Dublin","270,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46351","29/06/2017","102 BELMONT PARK, RAHENY, DUBLIN 5","Dublin 5","Dublin","434,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46361","29/06/2017","112 DUNLUCE RD, CLONTARF, DUBLIN 3","Dublin 3","Dublin","815,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46371","29/06/2017","115 BELFRY HALL BLOCK C, BELFRY HALL, CITYWEST RD DUBLIN 24","Dublin 24","Dublin","206,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46381","29/06/2017","12 WASHINGTON PARK, RATHFARNHAM DUBLIN 14, DUBLIN","Dublin 14","Dublin","1,125,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46391","29/06/2017","13 GLENWOOD RD, COOLOCK, DUBLIN","Dublin 5","Dublin","310,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46401","29/06/2017","13 LINNETFIELDS RISE, CLONEE, DUBLIN 15","Dublin 15","Dublin","225,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46411","29/06/2017","14 RICMOND HALL, MOUNT ST ANNES, MILLTOWN DUBLIN 6","Dublin 6","Dublin","295,155.00","No","Yes","New Dwelling house /Apartment"
"4642","29/06/2017","17 OCASEY HALL, COLLEGEWOOD, CASTLEKNOCK","Dublin 15","Dublin","420,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46431","29/06/2017","17 THE COVE, MALAHIDE, DUBLIN","Dublin 12","Dublin","500,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4644","29/06/2017","19 GILFORD AVE, SANDYMOUNT, DUBLIN 4","Dublin 4","Dublin","850,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4645","29/06/2017","192 KIMMAGE RD WEST, DUBLIN 12, DUBLIN","Dublin 12","Dublin","535,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46461","29/06/2017","209 CASTLECURRAGH HEATH, MULHUDDART, DUBLIN 15","Dublin 15","Dublin","179,500.00","No","No","Second-Hand Dwelling house /Apartment"
"4647","29/06/2017","21 CASTAHEANY, CLONEE, DUBLIN 15","Dublin 15","Dublin","350,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46481","29/06/2017","21 MILLSTREAM, THE LINKS, STATION RD","Dublin 13","Dublin","274,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46491","29/06/2017","224 GLENVARA PARK, TEMPLEOGUE, DUBLIN 16","Dublin 16","Dublin","385,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4650","29/06/2017","25 ST MARYS DR, WALKINSTOWN, DUBLIN 12","Dublin 12","Dublin","350,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46511","29/06/2017","25, GREENCASTLE CRESCENT, COOLOCK DUBLIN 17","Dublin 17","Dublin","77,700.00","Yes","No","Second-Hand Dwelling house /Apartment"
"4652","29/06/2017","26 bridge avenue, royal canal park, ratoath road","Dublin 15","Dublin","343,600.00","No","Yes","New Dwelling house /Apartment"
"46531","29/06/2017","27 LOWER DODDER RD, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","250,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4654","29/06/2017","29 MARLBOROUGH RD, DONNYBROOK, DUBLIN 4","Dublin 4","Dublin","2,150,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4655","29/06/2017","30 CHARNWOOD GROVE, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","357,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46561","29/06/2017","32, CROFTWOOD DRIVE, CHERRY ORCHARD DUBLIN 10","Dublin 10","Dublin","57,200.00","Yes","No","Second-Hand Dwelling house /Apartment"
"46571","29/06/2017","37 LINNETFIELDS SQ, CASTAHEANY, DUBLIN 15","Dublin 15","Dublin","190,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4658","29/06/2017","4 CLARION QUAY BLOCK 5, CLARION QUAY, DUBLIN 1","Dublin 1","Dublin","275,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46591","29/06/2017","403 SOUTH CIRCULAR RD, DUBLIN 8, DUBLIN","Dublin 8","Dublin","357,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4660","29/06/2017","43 GRIFFITH PARADE, FINGLAS EAST, DUBLIN 11","Dublin 11","Dublin","265,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46611","29/06/2017","49 LUTTRELLSTOWN AVE, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","445,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4662","29/06/2017","50 SPERRIN ROAD, DUBLIN 12","Dublin 12","Dublin","276,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46631","29/06/2017","55 ST PETERS SQUARE, PHIBSBOROUGH ROAD, PHIBSBOROUGH","Dublin 7","Dublin","185,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4664","29/06/2017","63 MERCHANTS RD, EAST WALL, DUBLIN 3","Dublin 3","Dublin","195,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4665","29/06/2017","66 ORWELL GARDENS, CHURCHTOWN, DUBLIN 14","Dublin 14","Dublin","200,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46661","29/06/2017","66 TRITONVILLE RD, SANDYMOUNT, DUBLIN 4","Dublin 4","Dublin","1,610,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4667","29/06/2017","7 LORNE TERRACE, KILMAINHAM, DUBLIN 8","Dublin 8","Dublin","485,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4668","29/06/2017","71 MASK AVE, ARTANE, DUBLIN 5","Dublin 5","Dublin","305,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4669","29/06/2017","71 ROSSMORE AVE, BALLYFERMOT, DUBLIN 10","Dublin 10","Dublin","240,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4670","29/06/2017","75 ROWLAGH CRESENT, CLONDALKIN DUBLIN 22, DUBLIN","Dublin 22","Dublin","140,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46711","29/06/2017","79 THE EGLINGTON, DONNYBROOK CASTLE, DONNYBROOK","Dublin 4","Dublin","410,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46721","29/06/2017","80 Diswellstown Manor, CASTLEKNOCK, Dublin 15","Dublin 15","Dublin","365,639.00","No","Yes","New Dwelling house /Apartment"
"4673","29/06/2017","Apartment No. 2 Block 1, New Priory, The Hole in the Wall","Dublin 13","Dublin","175,000.00","No","Yes","New Dwelling house /Apartment"
"46741","29/06/2017","NO 2 THE LODGE, HERSIL WOOD, KNOCKLYON","Dublin 16","Dublin","581,498.00","No","Yes","New Dwelling house /Apartment"
"46751","30/06/2017","1 BALLYGALL RD WEST, FINGLAS, DUBLIN CITY","Dublin 11","Dublin","335,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4676","30/06/2017","1 Hamilton Way, Royal Canal Park, Ratoath Road","Dublin 15","Dublin","374,449.34","No","Yes","New Dwelling house /Apartment"
"46771","30/06/2017","1 PARK HOUSE, BENSON ST, DUBLIN","Dublin 2","Dublin","315,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46781","30/06/2017","1 WHITECHAPEL GREEN, BLANCHARDSTOWN, DUBLIN","Dublin 15","Dublin","180,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46791","30/06/2017","10 ST CONLETHS RD, GREENHILLS, WALKINSTOWN DUBLIN 12","Dublin 12","Dublin","250,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46801","30/06/2017","10 The Avenue, Glenside, Carrickmines Green","Dublin 18","Dublin","471,400.00","No","Yes","New Dwelling house /Apartment"
"46811","30/06/2017","10 The Court, Scholarstown Wood, Rathfarnham","Dublin 16","Dublin","427,312.00","No","Yes","New Dwelling house /Apartment"
"46821","30/06/2017","103 THE PARK, CLON BRUGH, AIKENS VILLAGE DUBLIN 18","Dublin 18","Dublin","310,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4683","30/06/2017","10, LEIN ROAD, ARTANE DUBLIN 5","Dublin 5","Dublin","124,350.00","Yes","No","Second-Hand Dwelling house /Apartment"
"4684","30/06/2017","11 DAVIS COURT, THOMAS DAVIS ST WEST, INCHICORE DUBLIN 8","Dublin 8","Dublin","245,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4685","30/06/2017","11 DOOLIN HOUSE, CLAREVILLAGE, CLAREHALL DUBLIN 13","Dublin 17","Dublin","95,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4686","30/06/2017","11 ST FINTANS CRESCENT, SUTTON, DUBLIN 13","Dublin 13","Dublin","655,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4687","30/06/2017","11 The Avenue, Carrickmines Green, Glenamuck Road","Dublin 18","Dublin","515,000.00","No","Yes","New Dwelling house /Apartment"
"4688","30/06/2017","117 BROOKWOOD AVENUE, ARTANE, DUBLIN 5","Dublin 5","Dublin","463,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4689","30/06/2017","12 BLACQUIERE VILLAS, ROYAL CANAL BANK, PHIBSBOROUGH DUBLIN 7","Dublin 7","Dublin","512,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4690","30/06/2017","12 ISLAND VILLAS, GRAND CANAL ST LOWER, DUBLIN","Dublin 2","Dublin","355,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4691","30/06/2017","13 MONKSFIELD MEADOWS, CLONDALKIN, DUBLIN","Dublin 22","Dublin","220,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4692","30/06/2017","144 MALAHIDE, MARINA VILLAGE, DUBLIN","Dublin 3","Dublin","428,200.00","No","No","Second-Hand Dwelling house /Apartment"
"4693","30/06/2017","15 LA TOUCHE RD, BLUEBELL DUBLIN 12, DUBLIN","Dublin 12","Dublin","335,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46941","30/06/2017","15 THE RISE MELROSE, PARK KINSEALY, DUBLIN","Dublin 15","Dublin","285,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46951","30/06/2017","17 BALLINTEER PARK, DUNDRUM, DUBLIN 16","Dublin 16","Dublin","374,500.00","No","No","Second-Hand Dwelling house /Apartment"
"46961","30/06/2017","17 CARRICKMINES, GLENAMUCK RD, DUBLIN 18","Dublin 15","Dublin","293,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46971","30/06/2017","17 GOLDSMITH HALL, COLLEGEWOOD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","322,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46981","30/06/2017","17 PARK HOUSE, BENSON ST, DUBLIN","Dublin 2","Dublin","300,000.00","No","No","Second-Hand Dwelling house /Apartment"
"46991","30/06/2017","18 EATON WOOD GREEN, SHANKILL, CO DUBLIN","Dublin 18","Dublin","475,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47001","30/06/2017","19 PARKVIEW AVE, HAROLDS CROSS, DUBLIN 6","Dublin 6","Dublin","780,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4701","30/06/2017","2 CORNMILL ROW, DISTILLERY RD, DUBLIN 3","Dublin 3","Dublin","385,022.00","No","No","Second-Hand Dwelling house /Apartment"
"4702","30/06/2017","2 RIVERSIDE APRARTMENT, MILLTOWN RD, MILLTOWN DUBLIN 6","Dublin 6","Dublin","400,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4703","30/06/2017","20 FARMLEIGH PARK, FARMLEIGH WOODS, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","467,200.00","No","No","Second-Hand Dwelling house /Apartment"
"47041","30/06/2017","20 PARK HOUSE, BENSON ST, DUBLIN","Dublin 2","Dublin","313,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4705","30/06/2017","22 ROSELAWN DR, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","450,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4706","30/06/2017","23 ARD MOR CLOSE FORTUNESTOWN, TALLAGHT DUBLIN 24, DUBLIN","Dublin 24","Dublin","103,500.00","No","No","Second-Hand Dwelling house /Apartment"
"47071","30/06/2017","25 BROADFIELD AVE, RATHCOOLE, DUBLIN","Dublin 24","Dublin","300,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47081","30/06/2017","28 FERNLEIGH DR, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","280,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4709","30/06/2017","29 MARTIN SAVAGE PARK, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","340,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4710","30/06/2017","3 PARK HOUSE, BENSON ST, DUBLIN","Dublin 2","Dublin","355,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47111","30/06/2017","30 CUL NA GREINE, OLD BAWN, TALLAGHT DUBLIN 24","Dublin 24","Dublin","385,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47121","30/06/2017","30 RIVERWOOD GREEN, CARPENTERSTOWN, DUBLIN 15","Dublin 15","Dublin","460,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4713","30/06/2017","30 WYNNEFIELD HOUSE, CHARLEVILLE RD, RATHMINES DUBLIN 6","Dublin 6","Dublin","315,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4714","30/06/2017","31 RATHBORNE DR, ASHTOWN, DUBLIN 15","Dublin 15","Dublin","415,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47151","30/06/2017","32 RIVERWOOD COURT, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","409,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4716","30/06/2017","35 MOYCLARE CLOSE, BALDOYLE, DUBLIN 13","Dublin 13","Dublin","295,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47171","30/06/2017","43 ADARE GREEN, COOLOCK, DUBLIN 17","Dublin 17","Dublin","142,745.00","No","No","Second-Hand Dwelling house /Apartment"
"47181","30/06/2017","46 CHURCH RD, EAST WALL, DUBLIN 3","Dublin 3","Dublin","260,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47191","30/06/2017","46 SHANOWEN PK, SANTRY, DUBLIN 9","Dublin 9","Dublin","360,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47201","30/06/2017","47 BAYSIDE WALK, SUTTON, DUBLIN 13","Dublin 13","Dublin","525,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4721","30/06/2017","47 The Lawn, Hansfield Wood, Hansfield","Dublin 15","Dublin","264,273.00","No","Yes","New Dwelling house /Apartment"
"47221","30/06/2017","49 ANNFIELD DR, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","315,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47231","30/06/2017","5 NEWTOWN GROVE, BRAEMOR RD, CHURCHTOWN DUBLIN 14","Dublin 14","Dublin","420,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47241","30/06/2017","5 PARK HOUSE, BENSON ST, DUBLIN","Dublin 2","Dublin","300,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47251","30/06/2017","54A RATHGAR AVE, RATHGAR, DUBLIN 6","Dublin 6","Dublin","655,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47261","30/06/2017","56 THE COURTYARD, CLONSILLA RD, CLONSILLA DUBLIN 15","Dublin 15","Dublin","210,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4727","30/06/2017","57 KILMORE DR, ARTANE, DUBLIN 5","Dublin 5","Dublin","355,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47281","30/06/2017","6 BRADOGUE COURT, ANNAMOE RD, DUBLIN 7","Dublin 7","Dublin","292,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4729","30/06/2017","6 FARRENBOLEY COTTAGES, DUBLIN 14, DUBLIN","Dublin 14","Dublin","276,200.00","No","No","Second-Hand Dwelling house /Apartment"
"4730","30/06/2017","61 THE COURTYARD, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","260,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47311","30/06/2017","64 UPPER DRUMCONDRA RD, DUBLIN 9, DUBLIN","Dublin 15","Dublin","129,600.00","No","No","Second-Hand Dwelling house /Apartment"
"47321","30/06/2017","66 CALEDON RD, EAST WALL, DUBLIN 3","Dublin 3","Dublin","262,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47331","30/06/2017","69 DORNEY COURT, SHANKILL, DUBLIN","Dublin 18","Dublin","405,600.00","No","No","Second-Hand Dwelling house /Apartment"
"4734","30/06/2017","7 PARK HOUSE, BENSON ST, DUBLIN","Dublin 2","Dublin","355,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47351","30/06/2017","76 CLEARSTREAM COURT, MCKEE AVENUE, FINGLAS","Dublin 11","Dublin","195,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4736","30/06/2017","77 BLASKET SQ, WATERVILLE, BLANCHARDSTOWN DUBLIN 15","Dublin 15","Dublin","210,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47371","30/06/2017","78 PARK BLVD, TYRRELSTOWN, DUBLIN 15","Dublin 15","Dublin","241,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47381","30/06/2017","8 Belarmine Woods, Stepaside","Dublin 18","Dublin","475,771.00","No","Yes","New Dwelling house /Apartment"
"47391","30/06/2017","80 BURNELL PARK AVE, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","468,500.00","No","No","Second-Hand Dwelling house /Apartment"
"47401","30/06/2017","87 THE CRESCENT MILBROOK LAWNS, TALLAGHT, DUBLIN","Dublin 24","Dublin","247,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47411","30/06/2017","88 DERRY RD, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","251,500.00","No","No","Second-Hand Dwelling house /Apartment"
"47421","30/06/2017","9 PARK HOUSE, BENSON ST, DUBLIN","Dublin 2","Dublin","300,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47431","30/06/2017","92 WESTEND GATE, TALLAGHT DUBLIN 24, DUBLIN","Dublin 24","Dublin","180,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47441","30/06/2017","92 WESTEND GATE, TALLAGHT DUBLIN 24, DUBLIN","Dublin 24","Dublin","24,583.00","Yes","No","Second-Hand Dwelling house /Apartment"
"47451","30/06/2017","APT 1  17-19 WEXFORD STREET, DUBLIN 2","Dublin 2","Dublin","1,626,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47461","30/06/2017","APT 188 TEMPLECOURT NORTHWOOD, SANTRY, DUBLIN","Dublin 9","Dublin","242,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47471","30/06/2017","APT 18, THIRD FLOOR BLOCK B, SMITHFIELD MARKET","Dublin 7","Dublin","355,550.00","No","No","Second-Hand Dwelling house /Apartment"
"47481","30/06/2017","APT 1, 87 BOTANIC RD, GLASNEVIN DUBLIN 9","Dublin 9","Dublin","375,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4749","30/06/2017","APT 2, 87 BOTANIC RD, GLASNEVIN DUBLIN 9","Dublin 9","Dublin","100,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47501","30/06/2017","APT 30 ROWAN HALL, MILLBROOK COURT, MILLTOWN DUBLIN 6","Dublin 6","Dublin","395,000.00","No","No","Second-Hand Dwelling house /Apartment"
"47511","30/06/2017","APT 3, 87 BOTANIC RD, GLASNEVIN DUBLIN 9","Dublin 9","Dublin","100,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4752","30/06/2017","APT 3, 9 WEAVERS ROW, CLONSILLA","Dublin 15","Dublin","320,000.00","No","No","Second-Hand Dwelling house /Apartment"
"4753","30/06/2017","APT 41 TRAMWAY COURT, OLD BLESSINGTON RD, TALLAGHT DUBLIN 24","Dublin 24","Dublin","129,986.00","No","No","Second-Hand Dwelling house /Apartment"
